Grasp No.,Physical?,RespondentID,StartDate,IP Address,Survey No.,Survey No. Cumulative,Yes/No Order,Rating Value,Successful?,Expirimental
11,1,2433870799,41297.14008,74.67.177.54,11,43,1,0.5,1,0
11,1,2433654542,41296.99903,107.4.132.216,11,43,1,0.25,0,0
11,1,2432110396,41296.23513,27.4.242.244,11,43,1,0.25,0,0
11,1,2431471682,41295.80684,92.53.5.118,11,43,1,0.5,0,0
11,1,2430640151,41295.1759,101.63.185.3,11,43,1,1,0,0
11,1,2430203694,41294.66307,99.188.242.69,11,43,1,0.75,1,0
11,1,2427540454,41292.02427,67.161.199.235,11,43,1,0.75,1,0
11,1,2427474765,41291.98406,121.247.68.245,11,43,1,0.75,1,0
11,1,2425848529,41291.09434,173.78.98.87,11,43,1,0.5,0,0
11,1,2424251684,41290.286,108.15.193.187,11,43,1,0,0,0
11,1,2424207684,41290.22519,122.164.244.167,11,43,1,1,1,0
6,1,2433870799,41297.14008,74.67.177.54,12,44,2,0.25,0,0.63
6,1,2433654542,41296.99903,107.4.132.216,12,44,2,0.25,0,0.63
6,1,2432110396,41296.23513,27.4.242.244,12,44,2,0.75,0,0.63
6,1,2431471682,41295.80684,92.53.5.118,12,44,2,0.5,0,0.63
6,1,2430640151,41295.1759,101.63.185.3,12,44,2,1,1,0.63
6,1,2430203694,41294.66307,99.188.242.69,12,44,2,0.75,1,0.63
6,1,2427540454,41292.02427,67.161.199.235,12,44,2,0.5,1,0.63
6,1,2427474765,41291.98406,121.247.68.245,12,44,2,0.25,0,0.63
6,1,2425848529,41291.09434,173.78.98.87,12,44,2,0.75,0,0.63
6,1,2424251684,41290.286,108.15.193.187,12,44,2,0,0,0.63
6,1,2424207684,41290.22519,122.164.244.167,12,44,2,0.5,0,0.63
7,1,2433870799,41297.14008,74.67.177.54,13,45,1,0.5,0,0.63
7,1,2433654542,41296.99903,107.4.132.216,13,45,1,0.75,1,0.63
7,1,2432110396,41296.23513,27.4.242.244,13,45,1,0.75,1,0.63
7,1,2431471682,41295.80684,92.53.5.118,13,45,1,0.5,0,0.63
7,1,2430640151,41295.1759,101.63.185.3,13,45,1,1,1,0.63
7,1,2430203694,41294.66307,99.188.242.69,13,45,1,0.75,1,0.63
7,1,2427540454,41292.02427,67.161.199.235,13,45,1,0.25,0,0.63
7,1,2427474765,41291.98406,121.247.68.245,13,45,1,0.5,1,0.63
7,1,2425848529,41291.09434,173.78.98.87,13,45,1,0.75,0,0.63
7,1,2424251684,41290.286,108.15.193.187,13,45,1,0.5,1,0.63
7,1,2424207684,41290.22519,122.164.244.167,13,45,1,0.25,0,0.63
22,1,2433870799,41297.14008,74.67.177.54,14,46,1,1,1,1
22,1,2433654542,41296.99903,107.4.132.216,14,46,1,1,1,1
22,1,2432110396,41296.23513,27.4.242.244,14,46,1,0.75,1,1
22,1,2431471682,41295.80684,92.53.5.118,14,46,1,0.25,1,1
22,1,2430640151,41295.1759,101.63.185.3,14,46,1,1,1,1
22,1,2430203694,41294.66307,99.188.242.69,14,46,1,0.75,1,1
22,1,2427540454,41292.02427,67.161.199.235,14,46,1,0.75,1,1
22,1,2427474765,41291.98406,121.247.68.245,14,46,1,0.75,1,1
22,1,2425848529,41291.09434,173.78.98.87,14,46,1,1,1,1
22,1,2424251684,41290.286,108.15.193.187,14,46,1,0.75,1,1
22,1,2424207684,41290.22519,122.164.244.167,14,46,1,1,1,1
54,1,2433870799,41297.14008,74.67.177.54,15,47,2,0.5,0,0.88
54,1,2433654542,41296.99903,107.4.132.216,15,47,2,0.75,1,0.88
54,1,2432110396,41296.23513,27.4.242.244,15,47,2,0.75,0,0.88
54,1,2431471682,41295.80684,92.53.5.118,15,47,2,0.5,0,0.88
54,1,2430640151,41295.1759,101.63.185.3,15,47,2,1,0,0.88
54,1,2430203694,41294.66307,99.188.242.69,15,47,2,0.75,1,0.88
54,1,2427540454,41292.02427,67.161.199.235,15,47,2,0.75,1,0.88
54,1,2427474765,41291.98406,121.247.68.245,15,47,2,0.25,0,0.88
54,1,2425848529,41291.09434,173.78.98.87,15,47,2,0.5,0,0.88
54,1,2424251684,41290.286,108.15.193.187,15,47,2,0.25,0,0.88
54,1,2424207684,41290.22519,122.164.244.167,15,47,2,0.75,1,0.88
47,1,2433870799,41297.14008,74.67.177.54,16,48,2,1,1,0.75
47,1,2433654542,41296.99903,107.4.132.216,16,48,2,1,1,0.75
47,1,2432110396,41296.23513,27.4.242.244,16,48,2,0.75,1,0.75
47,1,2431471682,41295.80684,92.53.5.118,16,48,2,0.5,0,0.75
47,1,2430640151,41295.1759,101.63.185.3,16,48,2,1,1,0.75
47,1,2430203694,41294.66307,99.188.242.69,16,48,2,1,1,0.75
47,1,2427540454,41292.02427,67.161.199.235,16,48,2,0.75,1,0.75
47,1,2427474765,41291.98406,121.247.68.245,16,48,2,0.75,1,0.75
47,1,2425848529,41291.09434,173.78.98.87,16,48,2,0.5,0,0.75
47,1,2424251684,41290.286,108.15.193.187,16,48,2,1,1,0.75
47,1,2424207684,41290.22519,122.164.244.167,16,48,2,0.75,1,0.75
15,1,2433870799,41297.14008,74.67.177.54,17,49,1,1,1,1
15,1,2433654542,41296.99903,107.4.132.216,17,49,1,0.75,1,1
15,1,2432110396,41296.23513,27.4.242.244,17,49,1,0.75,1,1
15,1,2431471682,41295.80684,92.53.5.118,17,49,1,0.25,0,1
15,1,2430640151,41295.1759,101.63.185.3,17,49,1,1,1,1
15,1,2430203694,41294.66307,99.188.242.69,17,49,1,0.75,1,1
15,1,2427540454,41292.02427,67.161.199.235,17,49,1,0.75,1,1
15,1,2427474765,41291.98406,121.247.68.245,17,49,1,0.75,1,1
15,1,2425848529,41291.09434,173.78.98.87,17,49,1,0.5,0,1
15,1,2424251684,41290.286,108.15.193.187,17,49,1,0.75,0,1
15,1,2424207684,41290.22519,122.164.244.167,17,49,1,1,1,1
43,1,2433870799,41297.14008,74.67.177.54,18,50,1,0,0,0.63
43,1,2433654542,41296.99903,107.4.132.216,18,50,1,0.25,0,0.63
43,1,2432110396,41296.23513,27.4.242.244,18,50,1,0.5,0,0.63
43,1,2431471682,41295.80684,92.53.5.118,18,50,1,0.5,0,0.63
43,1,2430640151,41295.1759,101.63.185.3,18,50,1,1,1,0.63
43,1,2430203694,41294.66307,99.188.242.69,18,50,1,0.75,1,0.63
43,1,2427540454,41292.02427,67.161.199.235,18,50,1,0.75,1,0.63
43,1,2427474765,41291.98406,121.247.68.245,18,50,1,0.25,0,0.63
43,1,2425848529,41291.09434,173.78.98.87,18,50,1,0.5,0,0.63
43,1,2424251684,41290.286,108.15.193.187,18,50,1,0.5,1,0.63
43,1,2424207684,41290.22519,122.164.244.167,18,50,1,0.25,0,0.63
21,1,2433870799,41297.14008,74.67.177.54,19,51,2,0.75,1,0
21,1,2433654542,41296.99903,107.4.132.216,19,51,2,0.75,1,0
21,1,2432110396,41296.23513,27.4.242.244,19,51,2,0.75,1,0
21,1,2431471682,41295.80684,92.53.5.118,19,51,2,0.5,1,0
21,1,2430640151,41295.1759,101.63.185.3,19,51,2,1,1,0
21,1,2430203694,41294.66307,99.188.242.69,19,51,2,0.75,1,0
21,1,2427540454,41292.02427,67.161.199.235,19,51,2,0.75,1,0
21,1,2427474765,41291.98406,121.247.68.245,19,51,2,0.25,0,0
21,1,2425848529,41291.09434,173.78.98.87,19,51,2,0.5,0,0
21,1,2424251684,41290.286,108.15.193.187,19,51,2,0.75,1,0
21,1,2424207684,41290.22519,122.164.244.167,19,51,2,1,1,0
5,1,2433870799,41297.14008,74.67.177.54,20,52,2,0,0,0
5,1,2433654542,41296.99903,107.4.132.216,20,52,2,0.5,0,0
5,1,2432110396,41296.23513,27.4.242.244,20,52,2,0.5,0,0
5,1,2431471682,41295.80684,92.53.5.118,20,52,2,0.5,0,0
5,1,2430640151,41295.1759,101.63.185.3,20,52,2,1,1,0
5,1,2430203694,41294.66307,99.188.242.69,20,52,2,0.5,1,0
5,1,2427540454,41292.02427,67.161.199.235,20,52,2,0.25,1,0
5,1,2427474765,41291.98406,121.247.68.245,20,52,2,0.25,0,0
5,1,2425848529,41291.09434,173.78.98.87,20,52,2,0.5,0,0
5,1,2424251684,41290.286,108.15.193.187,20,52,2,0,0,0
5,1,2424207684,41290.22519,122.164.244.167,20,52,2,0.75,0,0
31,1,2433870799,41297.14008,74.67.177.54,21,53,2,0.5,0,1
31,1,2433654542,41296.99903,107.4.132.216,21,53,2,0.75,0,1
31,1,2432110396,41296.23513,27.4.242.244,21,53,2,0.5,0,1
31,1,2431471682,41295.80684,92.53.5.118,21,53,2,0.5,0,1
31,1,2430640151,41295.1759,101.63.185.3,21,53,2,1,1,1
31,1,2430203694,41294.66307,99.188.242.69,21,53,2,0.5,0,1
31,1,2427540454,41292.02427,67.161.199.235,21,53,2,0.5,0,1
31,1,2427474765,41291.98406,121.247.68.245,21,53,2,0.25,0,1
31,1,2425848529,41291.09434,173.78.98.87,21,53,2,0.5,0,1
31,1,2424251684,41290.286,108.15.193.187,21,53,2,0,0,1
31,1,2424207684,41290.22519,122.164.244.167,21,53,2,0.5,0,1
2,1,2433870799,41297.14008,74.67.177.54,22,54,2,0.75,1,1
2,1,2433654542,41296.99903,107.4.132.216,22,54,2,0.75,0,1
2,1,2432110396,41296.23513,27.4.242.244,22,54,2,1,1,1
2,1,2431471682,41295.80684,92.53.5.118,22,54,2,0.5,0,1
2,1,2430640151,41295.1759,101.63.185.3,22,54,2,1,1,1
2,1,2430203694,41294.66307,99.188.242.69,22,54,2,0.75,1,1
2,1,2427540454,41292.02427,67.161.199.235,22,54,2,0.25,1,1
2,1,2427474765,41291.98406,121.247.68.245,22,54,2,0.75,1,1
2,1,2425848529,41291.09434,173.78.98.87,22,54,2,1,1,1
2,1,2424251684,41290.286,108.15.193.187,22,54,2,0.75,1,1
2,1,2424207684,41290.22519,122.164.244.167,22,54,2,0.75,1,1
3,1,2433870799,41297.14008,74.67.177.54,23,55,2,0,0,1
3,1,2433654542,41296.99903,107.4.132.216,23,55,2,0.75,0,1
3,1,2432110396,41296.23513,27.4.242.244,23,55,2,0.75,1,1
3,1,2431471682,41295.80684,92.53.5.118,23,55,2,0.5,0,1
3,1,2430640151,41295.1759,101.63.185.3,23,55,2,1,1,1
3,1,2430203694,41294.66307,99.188.242.69,23,55,2,0.75,1,1
3,1,2427540454,41292.02427,67.161.199.235,23,55,2,0.25,1,1
3,1,2427474765,41291.98406,121.247.68.245,23,55,2,0.25,0,1
3,1,2425848529,41291.09434,173.78.98.87,23,55,2,0.25,0,1
3,1,2424251684,41290.286,108.15.193.187,23,55,2,0,0,1
3,1,2424207684,41290.22519,122.164.244.167,23,55,2,0.5,0,1
63,1,2433870799,41297.14008,74.67.177.54,24,56,1,0.25,0,0
63,1,2433654542,41296.99903,107.4.132.216,24,56,1,0.75,1,0
63,1,2432110396,41296.23513,27.4.242.244,24,56,1,0.5,1,0
63,1,2431471682,41295.80684,92.53.5.118,24,56,1,0.25,1,0
63,1,2430640151,41295.1759,101.63.185.3,24,56,1,1,1,0
63,1,2430203694,41294.66307,99.188.242.69,24,56,1,0.25,0,0
63,1,2427540454,41292.02427,67.161.199.235,24,56,1,0.75,1,0
63,1,2427474765,41291.98406,121.247.68.245,24,56,1,1,1,0
63,1,2425848529,41291.09434,173.78.98.87,24,56,1,0.5,0,0
63,1,2424251684,41290.286,108.15.193.187,24,56,1,0,0,0
63,1,2424207684,41290.22519,122.164.244.167,24,56,1,0.5,0,0
38,1,2433870799,41297.14008,74.67.177.54,25,57,2,0.25,0,0
38,1,2433654542,41296.99903,107.4.132.216,25,57,2,0.5,0,0
38,1,2432110396,41296.23513,27.4.242.244,25,57,2,0,0,0
38,1,2431471682,41295.80684,92.53.5.118,25,57,2,0.5,0,0
38,1,2430640151,41295.1759,101.63.185.3,25,57,2,0.25,0,0
38,1,2430203694,41294.66307,99.188.242.69,25,57,2,0.25,0,0
38,1,2427540454,41292.02427,67.161.199.235,25,57,2,0.5,1,0
38,1,2427474765,41291.98406,121.247.68.245,25,57,2,0,0,0
38,1,2425848529,41291.09434,173.78.98.87,25,57,2,0.25,0,0
38,1,2424251684,41290.286,108.15.193.187,25,57,2,0,0,0
38,1,2424207684,41290.22519,122.164.244.167,25,57,2,0,0,0
52,1,2433870799,41297.14008,74.67.177.54,26,58,2,0.25,0,1
52,1,2432110396,41296.23513,27.4.242.244,26,58,2,0.75,1,1
52,1,2431471682,41295.80684,92.53.5.118,26,58,2,0.5,0,1
52,1,2430640151,41295.1759,101.63.185.3,26,58,2,1,1,1
52,1,2430203694,41294.66307,99.188.242.69,26,58,2,0.75,1,1
52,1,2427540454,41292.02427,67.161.199.235,26,58,2,0.5,1,1
52,1,2427474765,41291.98406,121.247.68.245,26,58,2,0.25,0,1
52,1,2425848529,41291.09434,173.78.98.87,26,58,2,0.5,0,1
52,1,2424251684,41290.286,108.15.193.187,26,58,2,0.75,1,1
52,1,2424207684,41290.22519,122.164.244.167,26,58,2,0.5,1,1
41,1,2433870799,41297.14008,74.67.177.54,27,59,2,1,1,1
41,1,2432110396,41296.23513,27.4.242.244,27,59,2,0.75,1,1
41,1,2431471682,41295.80684,92.53.5.118,27,59,2,0.5,0,1
41,1,2430640151,41295.1759,101.63.185.3,27,59,2,1,1,1
41,1,2430203694,41294.66307,99.188.242.69,27,59,2,0.75,1,1
41,1,2427540454,41292.02427,67.161.199.235,27,59,2,0.75,1,1
41,1,2427474765,41291.98406,121.247.68.245,27,59,2,0.75,1,1
41,1,2425848529,41291.09434,173.78.98.87,27,59,2,1,1,1
41,1,2424251684,41290.286,108.15.193.187,27,59,2,1,1,1
41,1,2424207684,41290.22519,122.164.244.167,27,59,2,0.5,0,1
45,1,2433870799,41297.14008,74.67.177.54,28,60,1,0.25,0,0
45,1,2432110396,41296.23513,27.4.242.244,28,60,1,0.25,0,0
45,1,2430640151,41295.1759,101.63.185.3,28,60,1,0.25,0,0
45,1,2430203694,41294.66307,99.188.242.69,28,60,1,0.25,0,0
45,1,2427540454,41292.02427,67.161.199.235,28,60,1,0.75,0,0
45,1,2427474765,41291.98406,121.247.68.245,28,60,1,0.25,0,0
45,1,2425848529,41291.09434,173.78.98.87,28,60,1,0.25,0,0
45,1,2424251684,41290.286,108.15.193.187,28,60,1,1,0,0
45,1,2424207684,41290.22519,122.164.244.167,28,60,1,0.75,0,0
25,1,2433870799,41297.14008,74.67.177.54,29,61,2,0.5,0,0.13
25,1,2432110396,41296.23513,27.4.242.244,29,61,2,0.75,1,0.13
25,1,2430640151,41295.1759,101.63.185.3,29,61,2,1,1,0.13
25,1,2430203694,41294.66307,99.188.242.69,29,61,2,1,1,0.13
25,1,2427540454,41292.02427,67.161.199.235,29,61,2,0.75,1,0.13
25,1,2427474765,41291.98406,121.247.68.245,29,61,2,0.5,0,0.13
25,1,2425848529,41291.09434,173.78.98.87,29,61,2,0.75,0,0.13
25,1,2424251684,41290.286,108.15.193.187,29,61,2,0.25,1,0.13
25,1,2424207684,41290.22519,122.164.244.167,29,61,2,0.5,1,0.13
14,1,2433870799,41297.14008,74.67.177.54,30,62,1,0.25,0,1
14,1,2432110396,41296.23513,27.4.242.244,30,62,1,0.75,1,1
14,1,2430640151,41295.1759,101.63.185.3,30,62,1,1,1,1
14,1,2430203694,41294.66307,99.188.242.69,30,62,1,0.5,1,1
14,1,2427540454,41292.02427,67.161.199.235,30,62,1,0.5,1,1
14,1,2427474765,41291.98406,121.247.68.245,30,62,1,0.75,1,1
14,1,2425848529,41291.09434,173.78.98.87,30,62,1,0.75,1,1
14,1,2424251684,41290.286,108.15.193.187,30,62,1,0.5,1,1
14,1,2424207684,41290.22519,122.164.244.167,30,62,1,0.75,1,1
33,1,2433870799,41297.14008,74.67.177.54,31,63,2,0.5,1,0.75
33,1,2432110396,41296.23513,27.4.242.244,31,63,2,0.25,0,0.75
33,1,2430640151,41295.1759,101.63.185.3,31,63,2,0.5,0,0.75
33,1,2430203694,41294.66307,99.188.242.69,31,63,2,1,1,0.75
33,1,2427540454,41292.02427,67.161.199.235,31,63,2,0.75,1,0.75
33,1,2427474765,41291.98406,121.247.68.245,31,63,2,0,0,0.75
33,1,2425848529,41291.09434,173.78.98.87,31,63,2,0.5,1,0.75
33,1,2424251684,41290.286,108.15.193.187,31,63,2,0.5,1,0.75
33,1,2424207684,41290.22519,122.164.244.167,31,63,2,0.75,0,0.75
16,1,2433870799,41297.14008,74.67.177.54,32,64,2,0.5,1,1
16,1,2432110396,41296.23513,27.4.242.244,32,64,2,0.75,1,1
16,1,2430640151,41295.1759,101.63.185.3,32,64,2,0.25,0,1
16,1,2430203694,41294.66307,99.188.242.69,32,64,2,0.75,1,1
16,1,2427540454,41292.02427,67.161.199.235,32,64,2,0.75,1,1
16,1,2427474765,41291.98406,121.247.68.245,32,64,2,0.75,1,1
16,1,2425848529,41291.09434,173.78.98.87,32,64,2,1,1,1
16,1,2424251684,41290.286,108.15.193.187,32,64,2,1,1,1
16,1,2424207684,41290.22519,122.164.244.167,32,64,2,1,1,1
3,1,2434240151,41297.52947,122.178.127.182,1,65,1,1,1,1
3,1,2432115501,41296.2417,27.4.242.244,1,65,1,0.75,1,1
3,1,2431204237,41295.67951,184.32.119.71,1,65,1,1,1,1
3,1,2431198823,41295.67668,184.32.119.71,1,65,1,0.75,1,1
3,1,2430200223,41294.65855,99.188.242.69,1,65,1,0.75,1,1
3,1,2429986582,41294.2087,173.86.142.88,1,65,1,0.75,1,1
3,1,2429592228,41293.68351,69.136.200.228,1,65,1,0.75,1,1
3,1,2429585833,41293.67756,97.118.153.156,1,65,1,1,1,1
3,1,2429360396,41293.30351,108.15.202.52,1,65,1,0.25,0,1
3,1,2429242521,41293.10609,117.206.96.221,1,65,1,0.5,0,1
3,1,2427514230,41292.00767,121.247.68.245,1,65,1,1,1,1
3,1,2426074639,41291.29597,108.15.193.187,1,65,1,0,0,1
3,1,2425957405,41291.17524,184.35.93.49,1,65,1,0.25,0,1
37,1,2434240151,41297.52947,122.178.127.182,2,66,1,0.75,1,0
37,1,2432115501,41296.2417,27.4.242.244,2,66,1,0.25,0,0
37,1,2431204237,41295.67951,184.32.119.71,2,66,1,0.5,0,0
37,1,2431198823,41295.67668,184.32.119.71,2,66,1,0.5,0,0
37,1,2430200223,41294.65855,99.188.242.69,2,66,1,0.75,1,0
37,1,2429986582,41294.2087,173.86.142.88,2,66,1,0.75,1,0
37,1,2429592228,41293.68351,69.136.200.228,2,66,1,0.25,0,0
37,1,2429585833,41293.67756,97.118.153.156,2,66,1,0.5,0,0
37,1,2429360396,41293.30351,108.15.202.52,2,66,1,0,0,0
37,1,2429242521,41293.10609,117.206.96.221,2,66,1,0.25,0,0
37,1,2425957405,41291.17524,184.35.93.49,2,66,1,0.25,0,0
32,1,2434240151,41297.52947,122.178.127.182,3,67,2,0.5,1,1
32,1,2432115501,41296.2417,27.4.242.244,3,67,2,0.5,1,1
32,1,2431204237,41295.67951,184.32.119.71,3,67,2,1,1,1
32,1,2431198823,41295.67668,184.32.119.71,3,67,2,1,1,1
32,1,2430200223,41294.65855,99.188.242.69,3,67,2,0.25,0,1
32,1,2429986582,41294.2087,173.86.142.88,3,67,2,0.75,1,1
32,1,2429592228,41293.68351,69.136.200.228,3,67,2,0.75,0,1
32,1,2429585833,41293.67756,97.118.153.156,3,67,2,0.5,0,1
32,1,2429360396,41293.30351,108.15.202.52,3,67,2,0.25,0,1
32,1,2429242521,41293.10609,117.206.96.221,3,67,2,0.75,0,1
32,1,2425957405,41291.17524,184.35.93.49,3,67,2,0.75,0,1
61,1,2434240151,41297.52947,122.178.127.182,4,68,1,1,1,1
61,1,2432115501,41296.2417,27.4.242.244,4,68,1,0.5,1,1
61,1,2431204237,41295.67951,184.32.119.71,4,68,1,0.75,1,1
61,1,2431198823,41295.67668,184.32.119.71,4,68,1,0.75,1,1
61,1,2430200223,41294.65855,99.188.242.69,4,68,1,0.75,1,1
61,1,2429986582,41294.2087,173.86.142.88,4,68,1,1,1,1
61,1,2429592228,41293.68351,69.136.200.228,4,68,1,0.75,1,1
61,1,2429585833,41293.67756,97.118.153.156,4,68,1,1,0,1
61,1,2429360396,41293.30351,108.15.202.52,4,68,1,0,0,1
61,1,2429242521,41293.10609,117.206.96.221,4,68,1,0,0,1
61,1,2425957405,41291.17524,184.35.93.49,4,68,1,0.75,1,1
64,1,2434240151,41297.52947,122.178.127.182,5,69,1,1,1,0.25
64,1,2432115501,41296.2417,27.4.242.244,5,69,1,0.5,1,0.25
64,1,2431204237,41295.67951,184.32.119.71,5,69,1,0.5,0,0.25
64,1,2431198823,41295.67668,184.32.119.71,5,69,1,0.75,0,0.25
64,1,2430200223,41294.65855,99.188.242.69,5,69,1,1,1,0.25
64,1,2429986582,41294.2087,173.86.142.88,5,69,1,1,1,0.25
64,1,2429592228,41293.68351,69.136.200.228,5,69,1,0.75,1,0.25
64,1,2429585833,41293.67756,97.118.153.156,5,69,1,0.75,1,0.25
64,1,2429360396,41293.30351,108.15.202.52,5,69,1,1,1,0.25
64,1,2429242521,41293.10609,117.206.96.221,5,69,1,0.75,1,0.25
64,1,2425957405,41291.17524,184.35.93.49,5,69,1,0.75,1,0.25
26,1,2434240151,41297.52947,122.178.127.182,6,70,2,0.5,1,0
26,1,2432115501,41296.2417,27.4.242.244,6,70,2,0.75,1,0
26,1,2431204237,41295.67951,184.32.119.71,6,70,2,1,1,0
26,1,2431198823,41295.67668,184.32.119.71,6,70,2,1,1,0
26,1,2430200223,41294.65855,99.188.242.69,6,70,2,1,1,0
26,1,2429986582,41294.2087,173.86.142.88,6,70,2,1,1,0
26,1,2429592228,41293.68351,69.136.200.228,6,70,2,0,0,0
26,1,2429585833,41293.67756,97.118.153.156,6,70,2,0,0,0
26,1,2429360396,41293.30351,108.15.202.52,6,70,2,0.25,0,0
26,1,2429242521,41293.10609,117.206.96.221,6,70,2,0.5,0,0
26,1,2425957405,41291.17524,184.35.93.49,6,70,2,0.25,0,0
53,1,2434240151,41297.52947,122.178.127.182,7,71,2,0.75,1,0.88
53,1,2432115501,41296.2417,27.4.242.244,7,71,2,0.75,1,0.88
53,1,2431204237,41295.67951,184.32.119.71,7,71,2,0.5,0,0.88
53,1,2430200223,41294.65855,99.188.242.69,7,71,2,0.75,1,0.88
53,1,2429986582,41294.2087,173.86.142.88,7,71,2,0.75,1,0.88
53,1,2429592228,41293.68351,69.136.200.228,7,71,2,0.25,0,0.88
53,1,2429585833,41293.67756,97.118.153.156,7,71,2,0.5,0,0.88
53,1,2429360396,41293.30351,108.15.202.52,7,71,2,0.75,1,0.88
53,1,2429242521,41293.10609,117.206.96.221,7,71,2,1,1,0.88
53,1,2425957405,41291.17524,184.35.93.49,7,71,2,0.5,1,0.88
48,1,2434240151,41297.52947,122.178.127.182,8,72,1,0.75,1,0
48,1,2432115501,41296.2417,27.4.242.244,8,72,1,0.5,0,0
48,1,2431204237,41295.67951,184.32.119.71,8,72,1,0.25,0,0
48,1,2430200223,41294.65855,99.188.242.69,8,72,1,0.75,1,0
48,1,2429986582,41294.2087,173.86.142.88,8,72,1,0.25,0,0
48,1,2429592228,41293.68351,69.136.200.228,8,72,1,0,0,0
48,1,2429585833,41293.67756,97.118.153.156,8,72,1,0.75,0,0
48,1,2429360396,41293.30351,108.15.202.52,8,72,1,0.5,0,0
48,1,2429242521,41293.10609,117.206.96.221,8,72,1,0,0,0
48,1,2425957405,41291.17524,184.35.93.49,8,72,1,0.25,0,0
43,1,2434240151,41297.52947,122.178.127.182,9,73,1,1,1,0.63
43,1,2432115501,41296.2417,27.4.242.244,9,73,1,0.5,0,0.63
43,1,2431204237,41295.67951,184.32.119.71,9,73,1,1,1,0.63
43,1,2430200223,41294.65855,99.188.242.69,9,73,1,0.75,1,0.63
43,1,2429986582,41294.2087,173.86.142.88,9,73,1,0.25,0,0.63
43,1,2429592228,41293.68351,69.136.200.228,9,73,1,0.5,0,0.63
43,1,2429585833,41293.67756,97.118.153.156,9,73,1,1,0,0.63
43,1,2429360396,41293.30351,108.15.202.52,9,73,1,0.75,1,0.63
43,1,2429242521,41293.10609,117.206.96.221,9,73,1,0.5,0,0.63
43,1,2425957405,41291.17524,184.35.93.49,9,73,1,0.5,0,0.63
13,1,2434240151,41297.52947,122.178.127.182,10,74,1,0.75,1,1
13,1,2432115501,41296.2417,27.4.242.244,10,74,1,0.75,1,1
13,1,2431204237,41295.67951,184.32.119.71,10,74,1,1,1,1
13,1,2430200223,41294.65855,99.188.242.69,10,74,1,0.75,1,1
13,1,2429986582,41294.2087,173.86.142.88,10,74,1,0.75,1,1
13,1,2429592228,41293.68351,69.136.200.228,10,74,1,0.5,0,1
13,1,2429585833,41293.67756,97.118.153.156,10,74,1,0,0,1
13,1,2429360396,41293.30351,108.15.202.52,10,74,1,1,1,1
13,1,2429242521,41293.10609,117.206.96.221,10,74,1,0.5,1,1
13,1,2425957405,41291.17524,184.35.93.49,10,74,1,0.75,1,1
4,1,2434240151,41297.52947,122.178.127.182,11,75,2,1,1,1
4,1,2432115501,41296.2417,27.4.242.244,11,75,2,1,1,1
4,1,2431204237,41295.67951,184.32.119.71,11,75,2,0.5,0,1
4,1,2430200223,41294.65855,99.188.242.69,11,75,2,0.75,1,1
4,1,2429986582,41294.2087,173.86.142.88,11,75,2,1,1,1
4,1,2429592228,41293.68351,69.136.200.228,11,75,2,0.5,1,1
4,1,2429585833,41293.67756,97.118.153.156,11,75,2,0.5,0,1
4,1,2429360396,41293.30351,108.15.202.52,11,75,2,0.5,1,1
4,1,2429242521,41293.10609,117.206.96.221,11,75,2,0.5,1,1
4,1,2425957405,41291.17524,184.35.93.49,11,75,2,0.75,1,1
7,1,2434240151,41297.52947,122.178.127.182,12,76,1,1,1,0.63
7,1,2432115501,41296.2417,27.4.242.244,12,76,1,0.5,0,0.63
7,1,2431204237,41295.67951,184.32.119.71,12,76,1,0.25,0,0.63
7,1,2430200223,41294.65855,99.188.242.69,12,76,1,0.75,1,0.63
7,1,2429986582,41294.2087,173.86.142.88,12,76,1,0.75,1,0.63
7,1,2429592228,41293.68351,69.136.200.228,12,76,1,0.25,0,0.63
7,1,2429585833,41293.67756,97.118.153.156,12,76,1,0.75,0,0.63
7,1,2429360396,41293.30351,108.15.202.52,12,76,1,0.5,0,0.63
7,1,2429242521,41293.10609,117.206.96.221,12,76,1,0.25,0,0.63
7,1,2425957405,41291.17524,184.35.93.49,12,76,1,0.5,0,0.63
8,1,2434240151,41297.52947,122.178.127.182,13,77,1,0.25,1,0
8,1,2432115501,41296.2417,27.4.242.244,13,77,1,0,0,0
8,1,2431204237,41295.67951,184.32.119.71,13,77,1,0,0,0
8,1,2430200223,41294.65855,99.188.242.69,13,77,1,0.25,0,0
8,1,2429986582,41294.2087,173.86.142.88,13,77,1,0,0,0
8,1,2429592228,41293.68351,69.136.200.228,13,77,1,0,0,0
8,1,2429585833,41293.67756,97.118.153.156,13,77,1,0,0,0
8,1,2429360396,41293.30351,108.15.202.52,13,77,1,0,0,0
8,1,2429242521,41293.10609,117.206.96.221,13,77,1,0,0,0
8,1,2425957405,41291.17524,184.35.93.49,13,77,1,0,0,0
28,1,2434240151,41297.52947,122.178.127.182,14,78,2,0.5,1,0
28,1,2432115501,41296.2417,27.4.242.244,14,78,2,0,0,0
28,1,2431204237,41295.67951,184.32.119.71,14,78,2,0.25,0,0
28,1,2430200223,41294.65855,99.188.242.69,14,78,2,0.25,0,0
28,1,2429986582,41294.2087,173.86.142.88,14,78,2,0,0,0
28,1,2429592228,41293.68351,69.136.200.228,14,78,2,0,0,0
28,1,2429585833,41293.67756,97.118.153.156,14,78,2,0,0,0
28,1,2429360396,41293.30351,108.15.202.52,14,78,2,0,0,0
